,CCN,AverageAge,PctgAge18,PctgAge18t64,PctgAge64,PctgBlack,PctgHispanic,PctgFemale,Network,Name,City,StateCode,PctgCalciumUncorrected102,AvgCalciumUncorrected,AvgSerumPhosphorous,PctgSerumPhosphorous70,PctgFistula,PctgCatheterOnly90,TotalPatients,PctgMedicare,PctgMedicarePending,PctgNonMedicare,ComplianceStatus,ProfitStatus,ChainOwner,EveningShift,DialyzerReuse,TotalStations,TotalStaff,SRR,PctgFluVaccine,AvgHemoglobin,PctgHemoglobin10,PctgHemoglobin10t11,PctgHemoglobin11t12,PctgHemoglobin12,PctgESAPrescribed,AvgUFR,PctgUFRLE13,PctgUFRGT13,AvgKtV,PctgKtV12,PctgKtV12t18,PctgKtV18,PctgKtVOther,ZipCode,PctgBlackACS,PctgHispanicACS,UnemploymentRate,PctgFamilyBelowFPL,PctgPoorEnglish,HospitalAffiliation,State,Region,Division,Urbanicity,Urbanicity2,YearsInOps
2455,212627,65.25714286,0,51.42857143,48.57142857,25.71428571,0,45.71428571,5,FMC - ROBINWOOD,HAGERSTOWN,MD,0.446428571,8.737668161,5.203797468,10.71428571,65.54621849,3.781512605,62,72.72727273,0,27.27272727,Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,13,10,0.961660671,69.6969697,10.80941704,23.21428571,28.57142857,34.59821429,13.16964286,77.00892857,8.058029749,81.91964286,11.16071429,1.656603774,1.871657754,66.04278075,31.28342246,0.802139037,21742,9.9,5.4,4,7,3.3,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,14.17688248
2456,212628,67.48148148,0,37.03703704,62.96296296,46.2962963,1.851851852,46.2962963,5,DAVITA - CEDAR LANE,COLUMBIA,MD,0.152671756,8.67612782,4.827807487,6.811594203,48.26086957,18.84057971,106,71.66666667,0,28.33333333,Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,13,15,0.850771604,87.23404255,10.60299626,19.54198473,32.21374046,23.96946565,5.801526718,75.41984733,8.393268409,53.4351145,10.22900763,1.520593368,3.448275862,78.48932677,12.15106732,5.911330049,21044,25.7,8.5,4.1,7.5,5.9,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,14.00439434
2457,212629,66.98214286,0,42.85714286,57.14285714,69.64285714,0,44.64285714,5,FMC - SALISBURY,SALISBURY,MD,2.030456853,9.095555556,5.453385827,12.16848674,42.58970359,26.52106084,92,61.40350877,0,38.59649123,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,21,12,0.670328526,70.37037037,10.8059322,18.27411168,34.85617597,36.54822335,10.15228426,79.69543147,7.372204735,89.34010152,6.429780034,1.592547332,1.355932203,76.44067797,20.6779661,1.525423729,21804,26.5,4.5,4.6,11.7,5.6,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,14.03451132
2458,212630,65.34693878,0,40.81632653,59.18367347,77.55102041,4.081632653,42.85714286,5,FMC - FORT FOOTE,FORT WASHINGTON,MD,0.869565217,9.030341113,5.385113835,12.54237288,57.62711864,14.57627119,71,62.5,0,37.5,Compliant,For Profit,FMC,Evening Shift,No Dialyzer Reuse,12,12,1.137831817,72.5,10.95340502,19.13043478,31.30434783,30.60869565,16,72.17391304,8.89147702,81.04347826,14.43478261,1.681028369,0.884955752,65.13274336,33.80530974,0.17699115,20744,72.3,10.6,6.3,4.6,6.7,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,14.03724922
2459,212631,62.13559322,0,56.77966102,43.22033898,49.15254237,4.237288136,48.30508475,5,GLEN BURNIE DIALYSIS,GLEN BURNIE,MD,0.515084621,8.836779795,4.756777692,6.214285714,65.43909348,7.152974504,181,67.21311475,0,32.78688525,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,12,21,1.320557596,83.90804598,10.39565904,30.16924209,32.67108168,24.13539367,6.25459897,83.8116262,7.57593897,80.72111847,8.388520971,1.507406199,2.464228935,84.02225755,10.96979332,2.543720191,21061,23.7,11,5.2,7.8,7.6,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,13.74703108
2460,212632,60.87878788,0,63.63636364,36.36363636,84.84848485,0,54.54545455,5,DAVITA - WINDSOR DIALYSIS,BALTIMORE,MD,0.518134715,8.785772358,5.123021583,6.807511737,38.2629108,7.276995305,54,70,0,30,Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,18,12,1.108192861,78.125,10.65901639,11.39896373,30.82901554,17.61658031,3.367875648,55.44041451,7.391031443,55.18134715,5.958549223,1.539083333,2.419354839,82.25806452,12.09677419,3.225806452,21244,73.5,5.9,4.5,6.5,7.2,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,13.85380946
2461,212633,69.64285714,0,33.33333333,66.66666667,59.52380952,7.142857143,50,5,US RENAL CARE - CHEVY CHASE,BETHESDA,MD,1.185770751,9.240123457,5.059634888,6.40776699,68.52678571,10.71428571,68,88.0952381,0,11.90476191,Not Compliant,For Profit,Other Chains,Evening Shift,No Dialyzer Reuse,,13,0.793999925,67.64705882,10.94142857,15.01976285,43.47826087,28.06324111,10.27667984,76.6798419,6.148707547,88.61047836,1.822323462,1.833947991,0.702576112,58.31381733,40.04683841,0.93676815,20814,5.7,10.1,2.6,1.3,6.3,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,13.7552448
2462,212634,60.80555556,0,55.55555556,44.44444444,81.94444444,0,44.44444444,5,DAVITA - CATONSVILLE NORTH DIALYSIS,BALTIMORE,MD,1.137800253,8.932403719,5.317669654,13.22815534,56.67475728,5.461165049,112,75.32467533,0,24.67532468,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,12,16,0.626593977,87.27272727,10.29193122,33.62831858,33.12262958,21.1125158,7.711757269,82.80657396,8.409146282,79.8988622,10.87231353,1.481097884,3.650586701,83.44198175,11.47327249,1.434159061,21229,76.1,2.3,8.2,14.7,2.9,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,13.68679713
2463,212636,63.47058824,0,52.94117647,47.05882353,91.17647059,2.941176471,36.76470588,5,PIKESVILLE DIALYSIS,BALTIMORE,MD,3.601108033,9.160401722,5.222116689,13.61256545,61.91099476,7.19895288,103,77.92207792,0,22.07792208,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,6,16,1.30690155,90.56603774,10.65603448,21.74515236,36.84210526,30.47091413,7.340720222,86.84210526,9.044949015,75.6232687,17.72853186,1.557816092,1.402524544,85.27349229,10.93969145,2.384291725,21215,80.3,2.1,8.6,21.6,2.7,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,13.64025271
2464,212637,64.4893617,0,53.19148936,46.80851064,40.42553192,4.255319149,42.55319149,5,FMC - ANNE ARUNDEL,ANNAPOLIS,MD,2,9.233203125,5.392207792,11.6117851,42.80762565,16.81109185,77,44.64285714,0,55.35714286,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,19,15,1.063669897,70,10.86113281,18.18181818,30.72727273,31.63636364,12.54545455,75.63636364,6.76889783,82.18181818,3.636363636,1.5529718,2.691511387,81.7805383,10.97308489,4.554865424,21401,17.9,10.8,3.6,4.8,5.3,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,13.46502666
2465,212638,61.23255814,0,54.26356589,45.73643411,37.20930233,15.50387597,48.8372093,5,GERMANTOWN DIALYSIS,GERMANTOWN,MD,0.787965616,8.802368421,5.172515125,11.44927536,55.78764143,7.658833769,186,69.92481203,0,30.07518797,Compliant,For Profit,DaVita,Evening Shift,No Dialyzer Reuse,15,25,1.073195661,85.56701031,10.91659389,15.9025788,28.36676218,25.35816619,12.39255014,69.62750716,7.556814173,66.69724771,7.889908257,1.540146067,2.922755741,75.99164927,13.9874739,7.098121086,20874,24.9,20.1,4.4,6.7,14.4,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,13.12005038
2466,212639,63.85245902,0,52.45901639,47.54098361,73.7704918,1.639344262,47.54098361,5,CAMBRIDGE DIALYSIS CENTER,CAMBRIDGE,MD,2.823179792,8.94938918,5.294639866,11.41226819,43.79457917,2.139800285,82,85.48387097,0,14.51612903,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,12,11,1.547575735,90.19607843,10.7447323,17.97919762,31.35215453,26.59732541,10.10401189,78.30609213,9.66128752,60.62407132,19.31649331,1.458728814,2.576489533,85.18518519,7.246376812,4.99194847,21613,35.8,5.2,6.5,16.8,2.7,Non-Hospital Facilities,Maryland,South,South Atlantic,Micropolitan,Rural,13.07898177
2467,212640,60.15384615,0,60.68376068,39.31623932,93.16239316,2.564102564,44.44444444,5,RENAL CARE OF SEAT PLEASANT LLC,SEAT PLEASANT,MD,2.183406114,8.954017857,4.968351064,5.536089699,46.9816273,8.13648294,157,77.31092437,0,22.68907563,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,21,28,0.871329272,83.51648352,10.63172475,19.72343523,31.80494905,21.39737991,8.515283843,67.54002911,7.317447231,71.16788321,6.113138686,1.548647541,0.775945684,82.34723569,11.54219205,5.334626576,20743,89.8,6.7,8.9,11.6,3,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,12.73400549
2468,212641,72.52631579,0,31.57894737,68.42105263,21.05263158,10.52631579,21.05263158,5,US RENAL CARE - ROCKVILLE,ROCKVILLE,MD,0.888888889,9.016,4.952991453,8.547008547,73.33333333,12.12121212,35,90.47619048,0,9.523809524,Not Compliant,For Profit,Other Chains,Evening Shift,No Dialyzer Reuse,15,6,0.813763455,77.77777778,10.54266667,20.44444444,50.22222222,23.11111111,6.222222222,90.66666667,8.319969365,83.85093168,14.9068323,1.619192547,0,76.39751553,23.60248447,0,20852,7.1,13.9,3.6,4.6,14.9,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,12.5040213
2469,212643,63.83333333,0,46.2962963,53.7037037,50,1.851851852,40.74074074,5,RENAL CAREPARTNERS - PRINCE FREDERICK,PRINCE FREDERICK,MD,7.020547945,9.101903114,5.451888342,15.30944625,63.17626527,7.504363002,78,75.43859649,0,24.56140351,Not Compliant,For Profit,Other Chains,Evening Shift,No Dialyzer Reuse,16,13,1.362265629,66.66666667,10.90709343,18.15068493,31.67808219,33.21917808,15.92465753,72.26027397,7.256882602,84.18181818,7.090909091,1.446641075,2.264150943,92.64150943,3.396226415,1.698113208,20678,22.7,6.2,5.5,5.2,1.7,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,12.05774246
2470,212646,65.17391304,0,52.17391304,47.82608696,78.26086957,0,39.13043478,5,FRESENIUS KIDNEY CARE - BRINTON WOODS,BALTIMORE,MD,0.757575758,8.606617647,4.541081081,3.082191781,25.34246575,14.7260274,96,72.4137931,3.448275862,24.13793103,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,6,9,0.897019215,62.5,9.691176471,34.09090909,25.37878788,3.409090909,1.515151515,56.81818182,9.126666524,51.89393939,10.60606061,1.55,0.778210117,65.75875486,8.560311284,24.90272374,21206,70.3,2.5,5.3,13.5,4.4,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,11.71550408
2471,212647,66.43103448,0,44.82758621,55.17241379,96.55172414,0,58.62068966,5,US RENAL CARE - WEST BALTIMORE,BALTIMORE,MD,1.36425648,8.82406577,4.915384615,10.46511628,36.56330749,25.58139535,158,88.23529412,0,11.76470588,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,15,15,0.586549999,56.60377359,10.81147541,19.50886767,32.33287858,26.05729877,13.6425648,71.62346521,6.755377161,80.35470669,6.684856753,1.547410072,3.576341128,75.65337001,16.36863824,4.401650619,21229,76.1,2.3,8.2,14.7,2.9,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,11.35957617
2472,212649,70.0952381,0,38.0952381,61.90476191,71.42857143,0,28.57142857,5,ADVANCED DIALYSIS CENTER - EASTON,EASTON,MD,1.470588235,8.768156425,5.078082192,10.30042919,34.7639485,14.59227468,42,81.81818182,0,18.18181818,Not Compliant,For Profit,Independent,No Evening Shift,No Dialyzer Reuse,9,7,0.502635292,36.84210526,10.31282051,35.29411765,32.35294118,20.09803922,7.843137255,85.29411765,9.920035671,31.8627451,6.862745098,1.519085714,1.025641026,82.56410256,6.153846154,10.25641026,21601,11.5,8.1,3.3,6.5,3.9,Non-Hospital Facilities,Maryland,South,South Atlantic,Micropolitan,Rural,10.43690151
2473,212650,66.45,0,41.25,58.75,45,1.25,38.75,5,ABERDEEN DIALYSIS,ABERDEEN,MD,0.54884742,8.907150838,5.109957627,11.0301769,66.07700312,5.306971904,134,70.93023256,0,29.06976744,Not Compliant,For Profit,DaVita,Evening Shift,No Dialyzer Reuse,15,15,1.147343093,81.25,10.72769744,18.66081229,43.4687157,28.32052689,8.232711306,76.94840834,8.61584999,83.53457739,10.64763996,1.515908571,0.901916573,88.38782413,9.357384442,1.352874859,21001,30.6,5.8,4.5,10.2,3.3,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,10.03169127
2474,212651,68.38461539,0,23.07692308,76.92307692,0,0,30.76923077,5,IDF - GARRETT DIALYSIS CENTER,OAKLAND,MD,2.43902439,9.216666667,5.353333333,13.1736527,52.63157895,29.8245614,24,92.85714286,0,7.142857143,Not Compliant,Not for Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,12,8,1.05109343,60,10.63641975,29.87804878,34.75609756,21.95121951,12.19512195,70.12195122,6.211862287,93.29268293,2.43902439,1.511790124,1.829268293,90.24390244,6.707317073,1.219512195,21550,0.7,1.3,3.4,9.3,0.4,Non-Hospital Facilities,Maryland,South,South Atlantic,Rural Area,Rural,10.17953825
2475,212653,64.96666667,1.666666667,40,58.33333333,93.33333333,5,40,5,SETON DRIVE DIALYSIS,BALTIMORE,MD,0.872093023,8.774050633,4.7125,6.276150628,51.32496513,20.92050209,107,73.21428571,0,26.78571429,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,12,10,1.170658516,62.96296296,10.17776025,35.90116279,32.99418605,18.02325581,5.23255814,89.8255814,7.658326044,75.29069767,8.575581395,1.460016077,4.245283019,87.26415094,6.289308176,2.201257862,21215,80.3,2.1,8.6,21.6,2.7,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,9.533392198
2476,212654,61.92156863,0,47.05882353,52.94117647,15.68627451,7.843137255,45.09803922,5,BALLENGER CREEK DIALYSIS,FREDERICK,MD,1.724137931,8.917813765,5.095429616,11.11111111,55.02645503,7.936507937,89,80.88235294,0,19.11764706,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,8,14,0.648550363,84.61538462,10.71763527,20.49808429,32.75862069,34.29118774,8.045977012,88.50574713,9.276517319,72.60536399,13.21839081,1.532458333,0.81300813,87.60162602,9.146341463,2.43902439,21703,15.5,18.2,4.4,8.1,11.3,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,8.925576843
2477,212655,61.27522936,0,55.96330275,44.03669725,88.0733945,2.752293578,47.70642202,5,NORTHWEST DIALYSIS CENTER,BALTIMORE,MD,0.755287009,8.967513612,5.080792951,8.424110385,53.8071066,8.411892676,151,77.22772277,0,22.77227723,Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,21,22,1.020721482,75.29411765,10.77461469,20.77039275,26.51057402,23.86706949,12.16012085,72.35649547,7.186095154,71.45015106,6.722054381,1.590079618,2.605363985,73.63984674,20,3.754789272,21244,73.5,5.9,4.5,6.5,7.2,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,8.446443117
2478,212656,77.06451613,0,3.225806452,96.77419355,61.29032258,6.451612903,58.06451613,5,ADVANCED DIALYSIS CENTER - ROCKVILLE,ROCKVILLE,MD,1.114206128,8.875675676,4.074594595,0.987654321,48.39506173,8.888888889,206,89.36170213,0,10.63829787,Not Compliant,For Profit,Independent,No Evening Shift,No Dialyzer Reuse,9,13,1.157525515,54.54545455,10.29491525,20.8913649,25.90529248,16.15598886,2.78551532,85.51532033,8.972894531,41.78272981,7.799442897,1.759539474,0.588235294,51.76470588,37.05882353,10.58823529,20850,11.6,9.1,3.5,3.5,13.3,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,8.23288637
2479,212657,59.19318182,0,63.63636364,36.36363636,94.31818182,2.272727273,37.5,5,DISTRICT HEIGHTS DIALYSIS,DISTRICT HEIGHTS,MD,1.191658391,9.076779463,4.886199095,7.538167939,47.94383149,6.419257773,134,62.92134832,0,37.07865169,Not Compliant,For Profit,DaVita,Evening Shift,No Dialyzer Reuse,18,19,1.41106108,59.01639344,10.52627315,23.3366435,33.76365442,21.64846078,7.050645482,78.94736842,8.800531738,70.81589958,10.56485356,1.50683223,2.467811159,85.30042919,9.442060086,2.789699571,20747,90,5.5,7.5,9.5,1.8,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,7.846841482
2480,212659,57.14150943,0,66.98113208,33.01886793,77.35849057,0,54.71698113,5,KIDNEY HOME CENTER,WINDSOR MILL,MD,6.291946309,9.22611465,5.685679612,14.77377655,64.67661692,0.995024876,153,78.0952381,0,21.90476191,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,8,11,0.935467686,61.64383562,10.13463158,35.73825503,24.24496644,12.91946309,6.795302013,62.41610738,5.983032709,67.01030928,4.12371134,,,,,,21244,73.5,5.9,4.5,6.5,7.2,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,7.578526595
2481,212660,64.04761905,0,47.61904762,52.38095238,52.38095238,11.90476191,40.47619048,5,FMC - SILVER SPRING,SILVER SPRING,MD,0.650759219,8.996420582,4.940476191,7.51565762,64.43298969,6.18556701,74,66.66666667,0,33.33333333,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,12,7,0.592718689,75.75757576,10.86227679,18.22125813,30.5856833,34.05639913,14.31670282,67.02819957,8.185958692,85.75342466,10.68493151,1.664457478,1.759530792,61.87683285,36.36363636,0,20904,45.2,14.5,6,6.2,14,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,7.463534501
2482,212662,63.71052632,0,47.36842105,52.63157895,95.61403509,2.631578947,40.35087719,5,US RENAL CARE OF OLD ALEXANDRIA DIALYSIS,CLINTON,MD,2.354788069,9.046299342,5.057833333,8.108108108,56.37530072,7.939053729,151,75.89285714,0,24.10714286,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,24,24,0.425781171,54.21686747,10.69672131,21.66405024,40.89481947,21.03610675,12.16640502,79.74882261,7.344154855,83.29177057,5.652535328,1.54800363,0.990990991,84.5945946,13.69369369,0.720720721,20735,86.1,5.4,6.3,4,2,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,7.085703334
2483,212663,69.47169811,0,33.96226415,66.03773585,43.39622642,11.32075472,39.62264151,5,CALVERTON DIALYSIS,BELTSVILLE,MD,0.673400673,8.875591985,5.451384083,14.87341772,52.36220472,8.858267717,95,72.54901961,1.960784314,25.49019608,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,13,17,1.122186206,89.18918919,10.76116153,18.01346801,34.17508418,29.62962963,10.94276094,71.38047138,6.957128295,78.64693446,7.188160677,1.48540724,1.084598699,85.2494577,9.544468547,4.121475054,20705,39.5,27.2,6.1,10.1,18.9,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,6.902263565
2484,212664,62.54901961,0,51.96078431,48.03921569,50,0,36.2745098,5,FMC - NORTH SALISBURY,SALISBURY,MD,1.201201201,8.777838258,5.382653877,12.53846154,51.57116451,17.37523105,171,57.52212389,0,42.47787611,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,24,20,1.101388158,20.68965517,10.50965251,28.82882883,32.43243243,26.57657658,9.384384384,74.3993994,7.229206703,90.39010466,5.708848715,1.556173362,5.104166667,73.64583333,19.79166667,1.458333333,21804,26.5,4.5,4.6,11.7,5.6,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,6.78727147
2485,212665,63.025,0,47.5,52.5,65,27.5,60,5,FMC - TAKOMA PARK,HYATTSVILLE,MD,1.425178147,8.964402174,5.118041237,9.777777778,64.85148515,5.693069307,56,65.71428571,0,34.28571429,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,12,7,0.54748574,59.25925926,11.03441734,11.16389549,29.21615202,31.35391924,15.91448931,52.96912114,8.081651373,73.68421053,10.2631579,1.751958333,1.176470588,54.11764706,38.82352941,5.882352941,20783,26,61.9,4,12.6,45.5,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,6.414916117
2486,212666,59.5862069,0,62.06896552,37.93103448,87.93103448,5.172413793,41.37931035,5,UNIVERSAL DIALYSIS CENTER,COTTAGE CITY,MD,0.705218618,8.941736227,5.127287582,9.917355372,45.8677686,8.815426997,85,78.125,3.125,18.75,Not Compliant,For Profit,Other Chains,No Evening Shift,No Dialyzer Reuse,17,19,0.937583035,64.44444444,10.39564489,31.59379408,25.52891396,19.04090268,8.039492243,59.09732017,7.410690919,74.04795487,6.911142454,1.566,2.136752137,78.91737892,13.67521368,5.270655271,20722,36.2,47,4.6,9.2,28.2,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,5.87281053
2487,212667,58.94117647,0,70.58823529,29.41176471,23.52941177,5.882352941,23.52941177,5,WASHINGTON COUNTY DIALYSIS,HAGERSTOWN,MD,4.04040404,8.821538462,5.473076923,14.1509434,,,28,81.25,0,18.75,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,2,4,0.335416478,83.33333333,10.66051282,27.77777778,31.31313131,27.77777778,11.61616162,71.21212121,,,,,,,,,21740,15.8,5.9,5.3,15.8,3.3,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,5.946734019
2488,212668,71.17073171,0,29.26829268,70.73170732,7.317073171,0,43.90243902,5,FOREST LANDING DIALYSIS,FOREST HILL,MD,2.325581395,9.056532663,5.399307159,11.36842105,70.52631579,6.52631579,81,75.55555556,0,24.44444444,Not Compliant,For Profit,DaVita,No Evening Shift,No Dialyzer Reuse,24,10,0.179738251,81.08108108,10.73596059,17.90697674,38.13953488,31.1627907,7.209302326,78.60465116,6.638076344,80.23255814,6.046511628,1.550482574,1.278772379,82.35294118,11.76470588,4.603580563,21050,3,2.3,3.3,3.4,1.2,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,5.144527266
2489,212669,66.67948718,0,35.8974359,64.1025641,60.25641026,5.128205128,60.25641026,5,FMC - PRINCESS ANNE,PRINCESS ANNE,MD,1.746216531,8.973795535,5.23012318,11.32075472,50.0554939,15.87125416,103,74.69879518,0,25.30120482,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,16,17,0.859300224,17.14285714,10.66658906,23.16647264,36.67054715,30.61699651,9.545983702,84.8661234,8.530796522,85.09895227,10.24447031,1.621014493,2.395209581,71.37724551,25.38922156,0.838323353,21853,56.6,1.5,3.8,20,3.1,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,4.933708427
2490,212670,62.1025641,0,50,50,78.20512821,0,39.74358974,5,FRESENIUS KIDNEY CARE,CLINTON,MD,2,9.013928183,4.883684211,6.300813008,61.96990424,9.849521204,117,48.80952381,1.19047619,50,Not Compliant,For Profit,FMC,No Evening Shift,No Dialyzer Reuse,19,19,0.948943444,30,11.07770563,14.10526316,34,30.94736842,18.21052632,59.47368421,7.449978925,88.77840909,3.693181818,1.678917683,1.030927835,66.56848306,29.01325479,3.387334315,20735,86.1,5.4,6.3,4,2,Non-Hospital Facilities,Maryland,South,South Atlantic,Metropolitan,Urban,4.780385634
